Student_ID,Subject,Study_Hours,Sleep_Hours,Attendance_Pct,Assignments_Completed,Daily_Consistency,Study_Days_Remaining,Previous_Marks,Final_Marks
307,Algorithms,7.0,6.6,92.9,73.9,2,35,44.9,64.3
308,Python Programming,2.0,8.2,76.0,68.0,3,30,43.6,39.5
308,DBMS,6.1,8.2,76.0,68.0,3,30,70.8,74.4
308,Data Analytics,3.7,8.2,76.0,68.0,3,30,83.8,63.5
308,Operating Systems,3.1,8.2,76.0,68.0,3,30,44.0,49.5
308,Algorithms,6.5,8.2,76.0,68.0,3,30,55.4,67.8
309,Python Programming,7.1,7.5,88.7,80.4,4,28,42.4,70.2
309,DBMS,2.8,7.5,88.7,80.4,4,28,88.2,82.7
309,Data Analytics,3.8,7.5,88.7,80.4,4,28,56.4,68.5
309,Operating Systems,5.8,7.5,88.7,80.4,4,28,51.4,67.5
309,Algorithms,3.9,7.5,88.7,80.4,4,28,55.6,63.2
310,Python Programming,3.1,4.3,78.5,56.7,3,6,41.4,43.9
310,DBMS,1.0,4.3,78.5,56.7,3,6,52.5,40.1
310,Data Analytics,6.6,4.3,78.5,56.7,3,6,54.7,50.8
310,Operating Systems,2.7,4.3,78.5,56.7,3,6,52.5,39.6
310,Algorithms,4.1,4.3,78.5,56.7,3,6,52.0,33.1
311,Python Programming,6.8,5.8,84.8,89.0,6,43,63.5,74.2
311,DBMS,5.2,5.8,84.8,89.0,6,43,44.9,58.6
311,Data Analytics,7.7,5.8,84.8,89.0,6,43,84.4,81.9
311,Operating Systems,4.2,5.8,84.8,89.0,6,43,52.3,60.5
311,Algorithms,2.1,5.8,84.8,89.0,6,43,71.0,64.4
312,Python Programming,1.5,7.3,90.8,83.3,6,13,94.6,71.9
312,DBMS,3.9,7.3,90.8,83.3,6,13,55.8,54.7
312,Data Analytics,1.6,7.3,90.8,83.3,6,13,40.1,54.1
312,Operating Systems,4.1,7.3,90.8,83.3,6,13,86.0,69.9
312,Algorithms,2.1,7.3,90.8,83.3,6,13,49.0,51.1
313,Python Programming,2.9,6.0,89.1,88.8,6,19,55.8,73.1
313,DBMS,4.6,6.0,89.1,88.8,6,19,84.4,75.2
313,Data Analytics,6.6,6.0,89.1,88.8,6,19,48.6,65.3
313,Operating Systems,1.1,6.0,89.1,88.8,6,19,57.2,49.3
313,Algorithms,4.0,6.0,89.1,88.8,6,19,70.4,69.1
314,Python Programming,3.9,8.0,64.6,81.1,5,38,58.3,63.0
314,DBMS,1.9,8.0,64.6,81.1,5,38,45.9,45.4
314,Data Analytics,2.8,8.0,64.6,81.1,5,38,94.9,75.1
314,Operating Systems,2.3,8.0,64.6,81.1,5,38,48.1,53.8
314,Algorithms,5.4,8.0,64.6,81.1,5,38,60.1,62.0
315,Python Programming,5.0,7.3,94.6,67.7,2,25,49.9,64.9
315,DBMS,1.7,7.3,94.6,67.7,2,25,43.0,49.9
315,Data Analytics,4.6,7.3,94.6,67.7,2,25,43.0,56.2
315,Operating Systems,4.7,7.3,94.6,67.7,2,25,91.5,76.9
315,Algorithms,6.6,7.3,94.6,67.7,2,25,91.3,78.2
316,Python Programming,5.7,8.2,87.5,67.1,3,20,62.3,68.3
316,DBMS,7.5,8.2,87.5,67.1,3,20,44.9,69.1
316,Data Analytics,7.3,8.2,87.5,67.1,3,20,48.6,65.7
316,Operating Systems,3.6,8.2,87.5,67.1,3,20,74.1,56.8
316,Algorithms,5.2,8.2,87.5,67.1,3,20,43.9,46.7
317,Python Programming,2.9,7.2,81.0,75.3,2,20,90.0,59.5
317,DBMS,5.4,7.2,81.0,75.3,2,20,44.0,56.1
317,Data Analytics,3.1,7.2,81.0,75.3,2,20,61.6,51.0
317,Operating Systems,2.3,7.2,81.0,75.3,2,20,71.8,56.3
317,Algorithms,1.6,7.2,81.0,75.3,2,20,74.1,57.9
318,Python Programming,5.9,6.4,89.1,55.0,2,44,41.6,52.5
318,DBMS,1.1,6.4,89.1,55.0,2,44,44.1,45.3
318,Data Analytics,1.0,6.4,89.1,55.0,2,44,91.5,56.4
318,Operating Systems,1.7,6.4,89.1,55.0,2,44,86.3,66.7
318,Algorithms,4.6,6.4,89.1,55.0,2,44,66.2,56.6
319,Python Programming,7.0,8.0,85.0,53.1,2,23,74.6,67.5
319,DBMS,6.3,8.0,85.0,53.1,2,23,82.1,63.4
319,Data Analytics,6.6,8.0,85.0,53.1,2,23,60.7,59.3
319,Operating Systems,7.3,8.0,85.0,53.1,2,23,43.8,53.5
319,Algorithms,6.3,8.0,85.0,53.1,2,23,77.0,75.9
320,Python Programming,4.8,7.1,70.7,79.8,7,8,76.1,65.2
320,DBMS,3.7,7.1,70.7,79.8,7,8,55.5,65.2
320,Data Analytics,5.6,7.1,70.7,79.8,7,8,68.1,74.0
320,Operating Systems,2.1,7.1,70.7,79.8,7,8,42.9,49.4
320,Algorithms,5.0,7.1,70.7,79.8,7,8,61.1,67.2
321,Python Programming,1.5,8.6,72.0,80.8,2,24,56.0,54.4
321,DBMS,7.2,8.6,72.0,80.8,2,24,48.1,61.3
321,Data Analytics,7.4,8.6,72.0,80.8,2,24,45.1,68.0
321,Operating Systems,4.3,8.6,72.0,80.8,2,24,88.8,64.7
321,Algorithms,3.0,8.6,72.0,80.8,2,24,60.6,65.4
322,Python Programming,1.9,7.1,59.9,77.0,7,32,86.3,67.8
322,DBMS,3.5,7.1,59.9,77.0,7,32,76.3,59.9
322,Data Analytics,5.2,7.1,59.9,77.0,7,32,43.3,59.8
322,Operating Systems,3.9,7.1,59.9,77.0,7,32,70.1,73.9
322,Algorithms,6.8,7.1,59.9,77.0,7,32,82.4,77.0
323,Python Programming,4.0,7.1,87.4,70.2,7,9,65.9,56.4
323,DBMS,2.1,7.1,87.4,70.2,7,9,41.7,51.2
323,Data Analytics,7.5,7.1,87.4,70.2,7,9,71.9,78.4
323,Operating Systems,5.7,7.1,87.4,70.2,7,9,90.1,86.0
323,Algorithms,1.3,7.1,87.4,70.2,7,9,50.3,45.3
324,Python Programming,1.7,7.9,85.0,51.3,2,41,77.2,48.4
324,DBMS,2.7,7.9,85.0,51.3,2,41,40.9,46.3
324,Data Analytics,6.0,7.9,85.0,51.3,2,41,41.2,48.8
324,Operating Systems,1.3,7.9,85.0,51.3,2,41,89.6,61.1
324,Algorithms,3.2,7.9,85.0,51.3,2,41,87.2,58.0
325,Python Programming,2.1,9.4,72.1,85.9,4,28,76.7,71.6
325,DBMS,3.0,9.4,72.1,85.9,4,28,72.2,58.8
325,Data Analytics,6.9,9.4,72.1,85.9,4,28,54.6,81.7
325,Operating Systems,4.1,9.4,72.1,85.9,4,28,69.6,73.5
325,Algorithms,3.8,9.4,72.1,85.9,4,28,75.5,72.3
326,Python Programming,6.8,5.9,94.5,69.1,2,12,56.6,64.5
326,DBMS,4.3,5.9,94.5,69.1,2,12,55.0,59.8
326,Data Analytics,4.2,5.9,94.5,69.1,2,12,70.6,59.5
326,Operating Systems,3.8,5.9,94.5,69.1,2,12,65.3,66.9
326,Algorithms,4.2,5.9,94.5,69.1,2,12,58.6,51.0
327,Python Programming,1.1,6.1,66.1,67.8,3,32,93.5,51.8
327,DBMS,2.6,6.1,66.1,67.8,3,32,84.3,59.7
327,Data Analytics,1.1,6.1,66.1,67.8,3,32,54.2,48.8
327,Operating Systems,3.8,6.1,66.1,67.8,3,32,65.3,59.0
327,Algorithms,3.0,6.1,66.1,67.8,3,32,42.1,57.7
328,Python Programming,5.1,7.3,79.9,66.3,5,14,86.0,72.5
328,DBMS,1.3,7.3,79.9,66.3,5,14,53.0,42.6
328,Data Analytics,1.5,7.3,79.9,66.3,5,14,41.6,49.9
328,Operating Systems,2.7,7.3,79.9,66.3,5,14,88.5,74.6
328,Algorithms,7.4,7.3,79.9,66.3,5,14,62.4,68.3
329,Python Programming,4.7,4.9,80.8,84.9,5,44,88.4,80.6
329,DBMS,3.9,4.9,80.8,84.9,5,44,66.5,60.8
329,Data Analytics,3.3,4.9,80.8,84.9,5,44,92.0,67.2
329,Operating Systems,3.0,4.9,80.8,84.9,5,44,65.3,53.9
329,Algorithms,4.4,4.9,80.8,84.9,5,44,80.6,70.5
330,Python Programming,7.5,8.4,83.3,80.3,2,38,79.6,75.0
330,DBMS,6.3,8.4,83.3,80.3,2,38,52.0,74.5
330,Data Analytics,6.4,8.4,83.3,80.3,2,38,45.7,57.2
330,Operating Systems,7.7,8.4,83.3,80.3,2,38,89.0,85.2
330,Algorithms,4.6,8.4,83.3,80.3,2,38,65.4,60.9
331,Python Programming,1.4,4.4,87.6,31.6,3,36,87.3,50.2
331,DBMS,4.2,4.4,87.6,31.6,3,36,54.4,46.7
331,Data Analytics,7.2,4.4,87.6,31.6,3,36,60.8,50.4
331,Operating Systems,6.2,4.4,87.6,31.6,3,36,45.3,51.3
331,Algorithms,6.4,4.4,87.6,31.6,3,36,51.6,52.8
332,Python Programming,2.6,7.0,64.1,68.9,5,8,90.7,61.3
332,DBMS,5.1,7.0,64.1,68.9,5,8,60.9,74.9
332,Data Analytics,4.9,7.0,64.1,68.9,5,8,66.8,64.1
332,Operating Systems,4.5,7.0,64.1,68.9,5,8,49.7,57.6
332,Algorithms,1.9,7.0,64.1,68.9,5,8,82.1,66.9
333,Python Programming,3.8,6.5,70.5,73.7,3,35,61.1,46.7
333,DBMS,6.6,6.5,70.5,73.7,3,35,65.1,63.2
333,Data Analytics,4.6,6.5,70.5,73.7,3,35,48.1,50.2
333,Operating Systems,5.3,6.5,70.5,73.7,3,35,71.1,65.6
333,Algorithms,7.4,6.5,70.5,73.7,3,35,92.0,78.4
334,Python Programming,4.9,6.4,74.6,77.2,6,22,44.0,64.4
334,DBMS,6.4,6.4,74.6,77.2,6,22,55.7,65.9
334,Data Analytics,2.0,6.4,74.6,77.2,6,22,78.3,66.3
334,Operating Systems,2.2,6.4,74.6,77.2,6,22,81.5,64.1
334,Algorithms,5.9,6.4,74.6,77.2,6,22,85.4,74.7
335,Python Programming,6.8,6.0,79.7,67.4,3,5,91.1,65.1
335,DBMS,5.4,6.0,79.7,67.4,3,5,61.7,52.0
335,Data Analytics,6.7,6.0,79.7,67.4,3,5,62.5,64.9
335,Operating Systems,3.3,6.0,79.7,67.4,3,5,81.0,45.8
335,Algorithms,7.3,6.0,79.7,67.4,3,5,46.9,46.3
336,Python Programming,1.4,9.8,71.9,83.7,6,42,45.8,61.8
336,DBMS,7.2,9.8,71.9,83.7,6,42,69.0,81.6
336,Data Analytics,7.5,9.8,71.9,83.7,6,42,92.2,90.5
336,Operating Systems,4.9,9.8,71.9,83.7,6,42,58.8,70.1
336,Algorithms,1.4,9.8,71.9,83.7,6,42,75.4,67.8
337,Python Programming,6.6,7.3,88.9,41.0,4,6,74.7,67.9
337,DBMS,3.1,7.3,88.9,41.0,4,6,60.5,50.8
337,Data Analytics,2.8,7.3,88.9,41.0,4,6,79.3,60.2
337,Operating Systems,4.4,7.3,88.9,41.0,4,6,62.1,56.9
337,Algorithms,6.4,7.3,88.9,41.0,4,6,54.5,55.4
338,Python Programming,2.6,7.5,80.8,84.4,3,26,73.4,60.6
338,DBMS,3.8,7.5,80.8,84.4,3,26,51.4,59.9
338,Data Analytics,5.6,7.5,80.8,84.4,3,26,53.0,66.7
338,Operating Systems,1.7,7.5,80.8,84.4,3,26,71.7,51.0
338,Algorithms,1.4,7.5,80.8,84.4,3,26,44.4,48.4
339,Python Programming,4.3,7.1,92.9,48.8,2,42,78.9,62.2
339,DBMS,7.6,7.1,92.9,48.8,2,42,58.1,64.3
339,Data Analytics,4.8,7.1,92.9,48.8,2,42,49.3,49.9
339,Operating Systems,6.3,7.1,92.9,48.8,2,42,94.2,75.0
339,Algorithms,4.2,7.1,92.9,48.8,2,42,69.7,61.7
340,Python Programming,2.3,8.8,79.3,76.9,7,15,89.5,71.8
340,DBMS,5.7,8.8,79.3,76.9,7,15,74.8,78.5
340,Data Analytics,1.8,8.8,79.3,76.9,7,15,44.3,50.8
340,Operating Systems,4.7,8.8,79.3,76.9,7,15,62.2,65.9
340,Algorithms,4.0,8.8,79.3,76.9,7,15,49.6,64.4
341,Python Programming,7.8,7.4,80.3,52.9,3,18,55.7,69.5
341,DBMS,4.0,7.4,80.3,52.9,3,18,75.7,52.3
341,Data Analytics,1.4,7.4,80.3,52.9,3,18,48.9,45.3
341,Operating Systems,7.3,7.4,80.3,52.9,3,18,77.7,75.0
341,Algorithms,3.8,7.4,80.3,52.9,3,18,60.0,63.8
342,Python Programming,4.0,5.3,86.6,67.0,3,43,64.6,55.8
342,DBMS,2.8,5.3,86.6,67.0,3,43,85.4,75.1
342,Data Analytics,3.1,5.3,86.6,67.0,3,43,50.0,44.0
342,Operating Systems,1.6,5.3,86.6,67.0,3,43,79.3,57.8
342,Algorithms,3.7,5.3,86.6,67.0,3,43,62.9,50.4
343,Python Programming,4.2,6.2,57.8,80.1,2,5,50.6,49.7
343,DBMS,2.5,6.2,57.8,80.1,2,5,41.3,37.3
343,Data Analytics,2.6,6.2,57.8,80.1,2,5,55.4,44.4
343,Operating Systems,1.9,6.2,57.8,80.1,2,5,75.2,41.3
343,Algorithms,6.0,6.2,57.8,80.1,2,5,70.7,65.0
344,Python Programming,5.7,5.1,87.8,76.8,4,39,67.3,65.1
344,DBMS,1.7,5.1,87.8,76.8,4,39,56.0,51.4
344,Data Analytics,1.3,5.1,87.8,76.8,4,39,89.6,65.6
344,Operating Systems,4.9,5.1,87.8,76.8,4,39,87.8,72.1
344,Algorithms,5.9,5.1,87.8,76.8,4,39,56.0,64.0
345,Python Programming,2.0,5.4,67.4,100.0,2,14,69.9,57.8
345,DBMS,1.1,5.4,67.4,100.0,2,14,45.2,43.1
345,Data Analytics,1.6,5.4,67.4,100.0,2,14,79.4,56.1
345,Operating Systems,2.7,5.4,67.4,100.0,2,14,88.3,65.0
345,Algorithms,2.2,5.4,67.4,100.0,2,14,54.9,53.6
346,Python Programming,3.8,5.0,84.8,69.0,2,12,67.8,57.9
346,DBMS,7.8,5.0,84.8,69.0,2,12,55.2,59.9
346,Data Analytics,5.8,5.0,84.8,69.0,2,12,53.9,60.0
346,Operating Systems,7.2,5.0,84.8,69.0,2,12,70.9,64.0
346,Algorithms,4.5,5.0,84.8,69.0,2,12,92.9,63.2
347,Python Programming,1.4,9.4,79.3,99.3,5,13,60.3,62.3
347,DBMS,4.5,9.4,79.3,99.3,5,13,70.8,69.4
347,Data Analytics,5.3,9.4,79.3,99.3,5,13,72.2,83.1
347,Operating Systems,4.8,9.4,79.3,99.3,5,13,75.2,74.3
347,Algorithms,1.8,9.4,79.3,99.3,5,13,52.4,58.1
348,Python Programming,3.8,7.0,92.4,66.0,6,41,50.6,64.6
348,DBMS,1.4,7.0,92.4,66.0,6,41,72.5,62.7
348,Data Analytics,5.9,7.0,92.4,66.0,6,41,92.0,76.9
348,Operating Systems,3.9,7.0,92.4,66.0,6,41,76.4,79.1
348,Algorithms,4.1,7.0,92.4,66.0,6,41,50.4,56.6
349,Python Programming,4.5,8.3,100.0,53.3,3,35,89.2,77.0
349,DBMS,7.4,8.3,100.0,53.3,3,35,43.0,66.7
349,Data Analytics,2.0,8.3,100.0,53.3,3,35,81.0,49.6
349,Operating Systems,1.1,8.3,100.0,53.3,3,35,49.3,54.8
349,Algorithms,7.4,8.3,100.0,53.3,3,35,78.8,78.9
350,Python Programming,2.6,9.4,70.0,92.9,2,12,85.4,71.9
350,DBMS,5.3,9.4,70.0,92.9,2,12,64.4,68.1
350,Data Analytics,3.6,9.4,70.0,92.9,2,12,52.7,59.0
350,Operating Systems,6.1,9.4,70.0,92.9,2,12,56.8,69.8
350,Algorithms,3.2,9.4,70.0,92.9,2,12,90.3,67.4
351,Python Programming,6.9,7.3,82.3,81.3,7,29,66.0,83.0
351,DBMS,1.3,7.3,82.3,81.3,7,29,75.1,60.0
351,Data Analytics,6.1,7.3,82.3,81.3,7,29,59.1,73.3
351,Operating Systems,5.8,7.3,82.3,81.3,7,29,60.5,70.1
351,Algorithms,1.8,7.3,82.3,81.3,7,29,71.7,58.1
352,Python Programming,4.9,6.1,80.3,73.3,7,27,89.2,74.2
352,DBMS,7.8,6.1,80.3,73.3,7,27,42.5,62.1
352,Data Analytics,6.3,6.1,80.3,73.3,7,27,75.2,72.0
352,Operating Systems,1.8,6.1,80.3,73.3,7,27,66.6,63.7
352,Algorithms,1.1,6.1,80.3,73.3,7,27,89.0,67.7
353,Python Programming,6.0,7.4,93.1,87.4,2,17,48.6,67.4
353,DBMS,6.9,7.4,93.1,87.4,2,17,79.9,73.8
353,Data Analytics,3.2,7.4,93.1,87.4,2,17,76.9,68.2
353,Operating Systems,1.2,7.4,93.1,87.4,2,17,80.0,57.7
353,Algorithms,6.4,7.4,93.1,87.4,2,17,49.6,70.0
354,Python Programming,4.9,7.5,80.1,75.7,3,39,80.7,72.7
354,DBMS,4.5,7.5,80.1,75.7,3,39,55.0,60.9
354,Data Analytics,6.0,7.5,80.1,75.7,3,39,71.3,63.5
354,Operating Systems,6.2,7.5,80.1,75.7,3,39,47.8,62.5
354,Algorithms,1.9,7.5,80.1,75.7,3,39,65.4,59.5
355,Python Programming,5.9,5.5,89.0,86.1,6,18,83.8,83.5
355,DBMS,3.4,5.5,89.0,86.1,6,18,40.4,52.6
355,Data Analytics,1.6,5.5,89.0,86.1,6,18,58.0,55.1
355,Operating Systems,4.1,5.5,89.0,86.1,6,18,55.4,58.6
355,Algorithms,2.0,5.5,89.0,86.1,6,18,78.2,64.0
356,Python Programming,1.8,5.6,83.7,86.2,4,44,71.2,57.4
356,DBMS,7.5,5.6,83.7,86.2,4,44,43.0,72.6
356,Data Analytics,4.2,5.6,83.7,86.2,4,44,84.4,65.6
356,Operating Systems,2.3,5.6,83.7,86.2,4,44,92.8,58.2
356,Algorithms,7.1,5.6,83.7,86.2,4,44,71.0,67.1
357,Python Programming,6.6,7.2,97.7,82.2,7,30,94.4,82.6
357,DBMS,3.6,7.2,97.7,82.2,7,30,64.5,74.3
357,Data Analytics,7.2,7.2,97.7,82.2,7,30,68.6,78.9
357,Operating Systems,5.0,7.2,97.7,82.2,7,30,76.8,76.8
357,Algorithms,4.9,7.2,97.7,82.2,7,30,40.8,65.7
358,Python Programming,4.7,5.8,81.4,89.3,4,21,83.3,76.9
358,DBMS,6.9,5.8,81.4,89.3,4,21,75.6,72.5
358,Data Analytics,7.0,5.8,81.4,89.3,4,21,56.4,57.6
358,Operating Systems,7.5,5.8,81.4,89.3,4,21,52.6,71.7
358,Algorithms,6.2,5.8,81.4,89.3,4,21,64.1,75.0
359,Python Programming,7.0,7.9,81.9,74.8,5,23,67.5,77.8
359,DBMS,5.8,7.9,81.9,74.8,5,23,61.6,72.0
359,Data Analytics,2.4,7.9,81.9,74.8,5,23,48.1,54.6
359,Operating Systems,7.0,7.9,81.9,74.8,5,23,77.5,74.9
359,Algorithms,6.6,7.9,81.9,74.8,5,23,65.0,68.3
360,Python Programming,4.5,8.7,67.8,79.7,6,34,86.4,72.7
360,DBMS,2.7,8.7,67.8,79.7,6,34,62.8,59.9
360,Data Analytics,4.2,8.7,67.8,79.7,6,34,59.9,77.3
360,Operating Systems,5.1,8.7,67.8,79.7,6,34,74.3,70.3
360,Algorithms,5.4,8.7,67.8,79.7,6,34,92.4,81.4
361,Python Programming,2.3,7.5,97.8,92.0,7,39,64.0,64.9
361,DBMS,3.7,7.5,97.8,92.0,7,39,62.3,70.2
361,Data Analytics,1.3,7.5,97.8,92.0,7,39,69.1,63.3
361,Operating Systems,5.6,7.5,97.8,92.0,7,39,51.4,58.8
361,Algorithms,2.7,7.5,97.8,92.0,7,39,80.1,68.5
362,Python Programming,1.2,5.8,83.9,91.8,6,20,90.2,68.0
362,DBMS,1.8,5.8,83.9,91.8,6,20,75.5,66.1
362,Data Analytics,4.6,5.8,83.9,91.8,6,20,47.4,58.8
362,Operating Systems,5.0,5.8,83.9,91.8,6,20,62.4,71.7
362,Algorithms,3.9,5.8,83.9,91.8,6,20,55.9,63.8
363,Python Programming,1.1,6.6,80.4,66.7,2,13,86.2,49.9
363,DBMS,1.2,6.6,80.4,66.7,2,13,91.7,58.1
363,Data Analytics,4.8,6.6,80.4,66.7,2,13,76.0,67.8
363,Operating Systems,3.7,6.6,80.4,66.7,2,13,75.6,70.3
363,Algorithms,7.2,6.6,80.4,66.7,2,13,45.8,50.3
364,Python Programming,6.6,7.8,75.0,74.6,4,31,64.3,73.1
364,DBMS,4.4,7.8,75.0,74.6,4,31,86.7,70.6
364,Data Analytics,2.8,7.8,75.0,74.6,4,31,88.7,76.3
364,Operating Systems,5.0,7.8,75.0,74.6,4,31,52.2,64.9
364,Algorithms,1.3,7.8,75.0,74.6,4,31,94.6,61.3
365,Python Programming,6.1,6.5,82.9,90.7,5,42,63.8,70.6
365,DBMS,5.8,6.5,82.9,90.7,5,42,73.5,71.7
365,Data Analytics,4.3,6.5,82.9,90.7,5,42,75.4,77.0
365,Operating Systems,1.8,6.5,82.9,90.7,5,42,64.0,52.2
365,Algorithms,5.4,6.5,82.9,90.7,5,42,45.8,56.6
366,Python Programming,2.8,7.4,72.3,83.1,5,19,46.7,57.2
366,DBMS,4.6,7.4,72.3,83.1,5,19,72.2,66.4
366,Data Analytics,3.5,7.4,72.3,83.1,5,19,75.3,55.1
366,Operating Systems,7.3,7.4,72.3,83.1,5,19,49.0,63.3
366,Algorithms,5.4,7.4,72.3,83.1,5,19,80.1,71.8
367,Python Programming,4.7,7.5,78.4,90.2,5,42,76.8,75.5
367,DBMS,6.8,7.5,78.4,90.2,5,42,48.3,64.5
367,Data Analytics,4.3,7.5,78.4,90.2,5,42,72.9,67.5
367,Operating Systems,1.2,7.5,78.4,90.2,5,42,55.1,53.6
367,Algorithms,7.3,7.5,78.4,90.2,5,42,94.0,83.6
368,Python Programming,6.0,7.6,69.6,59.0,4,17,51.0,51.3
368,DBMS,2.5,7.6,69.6,59.0,4,17,77.9,57.4
368,Data Analytics,6.5,7.6,69.6,59.0,4,17,83.1,65.6
368,Operating Systems,4.2,7.6,69.6,59.0,4,17,83.6,68.4
368,Algorithms,2.6,7.6,69.6,59.0,4,17,55.1,56.3
369,Python Programming,7.4,6.5,72.8,54.3,3,27,45.7,62.5
369,DBMS,6.0,6.5,72.8,54.3,3,27,77.8,56.1
369,Data Analytics,6.3,6.5,72.8,54.3,3,27,54.2,63.4
369,Operating Systems,5.9,6.5,72.8,54.3,3,27,42.2,52.2
369,Algorithms,5.5,6.5,72.8,54.3,3,27,52.2,61.5
370,Python Programming,2.4,8.1,91.0,65.5,3,25,53.7,56.7
370,DBMS,3.4,8.1,91.0,65.5,3,25,72.4,70.3
370,Data Analytics,2.5,8.1,91.0,65.5,3,25,40.6,46.7
370,Operating Systems,6.4,8.1,91.0,65.5,3,25,85.2,76.3
370,Algorithms,3.6,8.1,91.0,65.5,3,25,83.7,63.6
371,Python Programming,4.2,8.3,72.7,77.1,7,21,91.8,77.3
371,DBMS,7.2,8.3,72.7,77.1,7,21,45.6,74.2
371,Data Analytics,2.9,8.3,72.7,77.1,7,21,65.9,67.7
371,Operating Systems,6.0,8.3,72.7,77.1,7,21,64.1,74.9
371,Algorithms,7.4,8.3,72.7,77.1,7,21,75.9,78.4
372,Python Programming,5.4,8.9,73.6,54.3,5,43,54.1,68.1
372,DBMS,7.6,8.9,73.6,54.3,5,43,49.3,57.0
372,Data Analytics,4.1,8.9,73.6,54.3,5,43,71.4,63.4
372,Operating Systems,4.0,8.9,73.6,54.3,5,43,62.8,65.8
372,Algorithms,6.8,8.9,73.6,54.3,5,43,53.7,72.1
373,Python Programming,6.4,9.7,93.9,45.3,3,21,80.6,72.9
373,DBMS,7.3,9.7,93.9,45.3,3,21,64.6,58.4
373,Data Analytics,7.0,9.7,93.9,45.3,3,21,52.6,70.1
373,Operating Systems,2.7,9.7,93.9,45.3,3,21,60.5,57.2
373,Algorithms,1.9,9.7,93.9,45.3,3,21,57.6,44.6
374,Python Programming,7.9,8.2,78.2,100.0,5,30,61.4,71.6
374,DBMS,1.3,8.2,78.2,100.0,5,30,84.1,60.6
374,Data Analytics,4.5,8.2,78.2,100.0,5,30,80.8,77.6
374,Operating Systems,6.4,8.2,78.2,100.0,5,30,67.5,71.6
374,Algorithms,3.0,8.2,78.2,100.0,5,30,80.2,79.3
375,Python Programming,1.9,6.2,73.3,74.4,2,34,91.3,58.9
375,DBMS,7.1,6.2,73.3,74.4,2,34,52.8,64.2
375,Data Analytics,7.8,6.2,73.3,74.4,2,34,60.5,73.1
375,Operating Systems,5.8,6.2,73.3,74.4,2,34,43.5,56.6
375,Algorithms,4.8,6.2,73.3,74.4,2,34,55.8,55.3
376,Python Programming,1.2,6.0,83.6,75.9,4,9,56.7,46.5
376,DBMS,7.4,6.0,83.6,75.9,4,9,57.7,69.2
376,Data Analytics,6.8,6.0,83.6,75.9,4,9,45.7,53.9
376,Operating Systems,7.6,6.0,83.6,75.9,4,9,83.7,80.7
376,Algorithms,3.7,6.0,83.6,75.9,4,9,62.1,54.2
377,Python Programming,4.4,5.5,77.8,98.0,2,30,56.4,63.7
377,DBMS,5.5,5.5,77.8,98.0,2,30,55.8,64.6
377,Data Analytics,1.3,5.5,77.8,98.0,2,30,45.2,39.9
377,Operating Systems,1.0,5.5,77.8,98.0,2,30,48.4,40.8
377,Algorithms,2.7,5.5,77.8,98.0,2,30,91.5,62.5
378,Python Programming,2.5,7.5,57.5,81.2,5,22,60.8,52.6
378,DBMS,3.2,7.5,57.5,81.2,5,22,77.3,67.4
378,Data Analytics,1.5,7.5,57.5,81.2,5,22,50.5,41.4
378,Operating Systems,3.9,7.5,57.5,81.2,5,22,91.5,79.0
378,Algorithms,2.8,7.5,57.5,81.2,5,22,47.0,46.9
379,Python Programming,4.9,6.5,78.5,63.2,3,30,57.2,64.1
379,DBMS,3.1,6.5,78.5,63.2,3,30,80.3,58.7
379,Data Analytics,1.7,6.5,78.5,63.2,3,30,89.4,60.4
379,Operating Systems,3.4,6.5,78.5,63.2,3,30,70.3,52.9
379,Algorithms,5.1,6.5,78.5,63.2,3,30,68.9,60.3
380,Python Programming,4.8,4.9,77.7,64.1,2,36,78.7,59.0
380,DBMS,6.5,4.9,77.7,64.1,2,36,74.6,66.7
380,Data Analytics,5.7,4.9,77.7,64.1,2,36,41.3,46.4
380,Operating Systems,3.9,4.9,77.7,64.1,2,36,58.3,45.3
380,Algorithms,5.1,4.9,77.7,64.1,2,36,90.2,68.9
381,Python Programming,4.3,9.7,67.3,69.3,3,35,89.6,67.3
381,DBMS,1.2,9.7,67.3,69.3,3,35,57.6,59.1
381,Data Analytics,4.4,9.7,67.3,69.3,3,35,84.9,77.7
381,Operating Systems,1.4,9.7,67.3,69.3,3,35,84.9,55.5
381,Algorithms,7.2,9.7,67.3,69.3,3,35,75.7,75.2
382,Python Programming,1.9,5.5,83.1,69.5,3,15,89.7,63.6
382,DBMS,5.7,5.5,83.1,69.5,3,15,89.4,60.5
382,Data Analytics,6.5,5.5,83.1,69.5,3,15,45.1,49.1
382,Operating Systems,4.6,5.5,83.1,69.5,3,15,86.0,61.4
382,Algorithms,1.1,5.5,83.1,69.5,3,15,66.4,52.3
383,Python Programming,6.6,7.1,63.9,67.3,6,35,73.9,67.7
383,DBMS,7.9,7.1,63.9,67.3,6,35,75.2,76.3
383,Data Analytics,1.6,7.1,63.9,67.3,6,35,49.5,52.6
383,Operating Systems,1.4,7.1,63.9,67.3,6,35,45.8,44.7
383,Algorithms,4.8,7.1,63.9,67.3,6,35,79.1,64.0
384,Python Programming,4.0,5.4,86.4,88.4,5,10,47.0,57.6
384,DBMS,5.0,5.4,86.4,88.4,5,10,61.9,61.1
384,Data Analytics,3.3,5.4,86.4,88.4,5,10,73.4,61.4
